434,51.1
434,49.3
434,41.6
434,42.7
434,43.5
434,50.2
434,49.8
434,46.5
434,50.9
434,45.2
434,52.7
434,42.5
434,44.6
434,43.3
445,49.2
445,47.3
445,46.9
445,47.9
445,48.9
445,44
445,48.8
445,45.8
445,47.2
445,43.2
445,48.2
445,46
445,44.1
445,45.7
445,43
445,41.5
445,43.3
445,40.8
458,46.8
458,49.7
458,46
458,52.6
458,52.5
458,52.2
458,52.6
458,51.1
466,49.2
473,47.2
473,45.4
473,47
473,47.1
473,45.9
473,46.1
473,42.3
473,43.8
474,49.3
474,49.1
474,49.2
474,50.4
474,46.1
474,47.8
474,46.7
474,48
474,47.4
474,47.2
474,47.1
478,52.4
478,57.8
478,51.5
478,45.5
478,46.7
478,54.6
478,52.3
484,47.5
484,48.8
484,50.5
484,52.9
484,48.9
499,49
499,51.5
499,52.1
499,47.2
499,50.6
499,47.8
499,51.7
499,49
499,51.5
499,52.1
499,47.2
499,50.6
499,47.8
499,51.7
499,50.5
499,53.7
499,48.6
499,49.7
499,51.6
499,44.7
499,48.7
499,47.9
499,46.4
499,47.9
499,51.4
505,52.8
505,52.2
505,46
505,55.3
505,56.2
505,54.3
505,53.8
505,52.8
505,59.2
505,54
507,48.5
507,49.7
507,46.9
507,49.2
507,51.3
507,49.7
507,48.5
507,49.8
507,46.2
507,46
507,39.3
507,38.8
507,37.1
507,43.2
507,42.4
508,51.6
508,51.1
515,48.1
515,52.8
515,51.7
515,54.1
515,49
515,46.7
535,47.4
535,47
535,50.5
535,49
535,47.9
535,49.3
535,48.3
535,50.4
535,51.5
535,49.9
535,54.7
535,52.6
535,51.5
535,54.1
535,55.6
535,50.8
535,46.9
535,53.4
535,46.2
548,49.8
548,47
548,51.2
548,50.7
548,47.1
548,50.2
548,52.4
548,49.6
548,51.9
548,48.2
548,47.8
548,49.8
548,50.2
548,47.3
548,53.1
548,53.1
548,51.3
548,50.5
548,48.3
548,49.2
548,53.2
548,53.9
548,47.5
548,52.3
548,46.2
548,53
548,52.2
548,48.8
548,46.7
548,47.2
558,68.6
558,59.6
558,60.8
558,55.8
558,62.4
558,63.5
579,56.6
579,51.4
579,54.9
579,53
579,51.5
579,50.2
579,50.8
580,50.7
580,50.9
580,51.4
580,52
580,50.1
580,49.8
580,51
580,48.2
580,47.2
580,51.9
580,52
580,50.8
580,48.6
580,51
580,55.2
720,46.7
720,47.9
726,61.4
726,56
726,47
726,53.6
726,50.4
726,57.6
726,56.7
726,52.6
726,54.5
726,60.8
735,34.9
735,48
735,49.3
735,47.8
735,51.6
735,53
735,53.4
735,55.1
735,52.7
735,56.3
735,50.2
735,55.3
735,50.3
735,50.4
735,48.5
735,55.4
736,50.8
736,53.2
736,48.9
736,52.4
736,47.4
736,53.2
736,51.3
736,52.2
736,49.1
736,56.1
739,51.7
739,49
739,51.2
739,57.6
739,57.7
739,58.4
739,56.4
739,57
800,57.7
800,53.9
800,57
800,53.5
800,51.6
800,51.5
800,56.9
800,50.7
800,52.2
800,55.4
800,45.2
800,51.9
811,51.4
811,51.3
811,50.2
811,52
811,49
811,49.4
811,49.5
824,55.9
824,56.6
824,58.8
824,57.7
824,55.9
832,60.1
833,65.9
833,59.9
833,56.9
833,64.4
833,64.9
833,63.3
833,64.3
833,63
833,71.8
833,67.6
838,47.6
838,47.4
839,55.5
839,52.4
839,51
839,48.2
843,57.5
843,60.1
843,58.9
843,61
843,57.5
849,60.1
849,55.5
849,53.9
849,47.1
849,52.5
849,57.8
849,57.6
849,54.1
849,55.3
849,56.4
849,51.7
849,57.6
849,62
849,59.8
849,55.2
864,56.4
864,55.8
864,59.6
864,57.1
864,56.4
864,55.8
864,59.6
864,57.1
864,53.6
864,53.3
864,55.8
870,62.1
870,66.4
870,63.3
870,64
870,64.1
870,65
870,65.4
870,62
870,61.2
870,65.5
870,65.6
870,59
870,58.7
870,62.2
870,59
872,54.7
872,53.3
872,58.3
873,52.5
873,58.5
880,58.6
880,54.3
880,59
880,56
901,54.7
901,52.2
901,54.6
901,57
901,55.5
901,56
914,52.3
914,55.2
914,54.2
914,55
914,52.6
914,51.6
914,51.1
914,63.4
914,60.3
914,55.7
914,56.9
914,59
914,61
914,54
914,57.3
914,56.7
924,65
924,61.8
924,66.9
924,68.5
924,70.7
924,71.5
924,67.4
924,69.1
943,64.2
943,67.7
943,63.2
943,67.2
943,68.6
943,63.4
943,60.9
943,66.3
943,68.2
943,59.7
943,65.9
943,69.5
943,62.4
943,68.1
945,63.5
945,55
945,59.5
946,74.7
946,66.2
946,67.6
946,69.5
946,72.5
946,62.8
1085,52.7
1091,63.7
1091,65.1
1091,63.6
1091,64.1
1100,55
1100,50.4
1100,49.4
1100,51.2
1100,61.4
1100,52.1
1100,54
1100,51.3
1100,53.6
1100,57.1
1100,54.1
1100,52.7
1100,60.2
1100,58.4
1101,61.8
1101,53.3
1101,56.4
1101,56.2
1101,58.2
1101,53.6
1104,64.7
1104,61.1
1104,62.7
1104,61
1104,61.4
1104,65.7
1104,69.9
1127,67.8
1127,69.1
1127,70.9
1189,56.7
1197,61.9
1197,68.6
1198,66.9
1198,63.7
1198,69.1
1198,70.8
1198,68.8
1198,70.1
1198,67.7
1198,71.4
1198,71.3
1205,60.6
1205,58.1
1205,54
1215,54.8
1215,68.7
1230,61.5
1230,60.4
1230,60.9
1230,63.8
1230,61.5
1230,60.4
1230,60.9
1230,57.6
1230,56.8
1230,59.1
1236,69.3
1236,73.3
1236,73.5
1236,71.3
1236,67
1236,70
1236,70.3
1238,64.6
1246,64.1
1279,59
1279,63.1
1289,73
1289,77.4
1289,75.3
1289,73.3
1289,77.5
1289,76.7
1289,68.2
1289,77.4
1308,73.1
1308,71.8
1308,71.4
1311,71.3
1311,72.4
1311,78.2
1448,60.3
1456,73.5
1456,69.1
1456,72.9
1456,71.4
1466,61.6
1466,66.2
1469,72
1469,70.1
1492,85.4
1492,81.8
1492,72.5
1492,74.3
1492,84.2
1492,78
1563,70.6
1563,74.3
1563,76
1563,73.3
1595,66.9
1595,66.9
1595,63.8
1654,83.9
1654,80.1
1673,76.9
1821,80
1821,77.7
1857,80.8
1857,89.3
1857,79
1928,79.8
