726,54.5
726,56
726,56.7
726,57.6
726,60.8
726,61.4
735,34.9
735,47.8
735,48
735,48.5
735,49.3
735,50.2
735,50.3
735,50.4
735,51.6
735,52.7
735,53
735,53.4
735,55.1
735,55.3
735,55.4
735,56.3
736,47.4
736,48.9
736,49.1
736,50.8
736,51.3
736,52.2
736,52.4
736,53.2
736,53.2
736,56.1
739,49
739,51.2
739,51.7
739,56.4
739,57
739,57.6
739,57.7
739,58.4
811,49
811,49.4
811,49.5
811,50.2
811,51.3
811,51.4
811,52
824,55.9
824,55.9
824,56.6
824,57.7
824,58.8
832,60.1
833,56.9
833,59.9
833,63
833,63.3
833,64.3
833,64.4
833,64.9
833,65.9
833,67.6
833,71.8
838,47.4
838,47.6
839,48.2
839,51
839,52.4
839,55.5
843,57.5
843,57.5
843,58.9
843,60.1
843,61
849,47.1
849,51.7
849,52.5
849,53.9
849,54.1
849,55.2
849,55.3
849,55.5
849,56.4
849,57.6
849,57.6
849,57.8
849,59.8
849,60.1
849,62
864,53.3
864,53.6
864,55.8
864,55.8
864,55.8
864,56.4
864,56.4
864,57.1
864,57.1
864,59.6
864,59.6
870,58.7
870,59
870,59
870,61.2
870,62
870,62.1
870,62.2
870,63.3
870,64
870,64.1
870,65
870,65.4
870,65.5
870,65.6
870,66.4
872,53.3
872,54.7
872,58.3
873,52.5
873,58.5
880,54.3
880,56
880,58.6
880,59
901,52.2
901,54.6
901,54.7
901,55.5
901,56
901,57
914,51.1
914,51.6
914,52.3
914,52.6
914,54
914,54.2
914,55
914,55.2
914,55.7
914,56.7
914,56.9
914,57.3
914,59
914,60.3
914,61
914,63.4
924,61.8
924,65
924,66.9
924,67.4
924,68.5
924,69.1
924,70.7
924,71.5
943,59.7
943,60.9
943,62.4
943,63.2
943,63.4
943,64.2
943,65.9
943,66.3
943,67.2
943,67.7
943,68.1
943,68.2
943,68.6
943,69.5
945,55
945,59.5
945,63.5
946,62.8
946,66.2
946,67.6
946,69.5
946,72.5
946,74.7
1085,52.7
1091,63.6
1091,63.7
1091,64.1
1091,65.1
1100,49.4
1100,50.4
1100,51.2
1100,51.3
1100,52.1
1100,52.7
1100,53.6
1100,54
1100,54.1
1100,55
1100,57.1
1100,58.4
1100,60.2
1100,61.4
1101,53.3
1101,53.6
1101,56.2
1101,56.4
1101,58.2
1101,61.8
1104,61
1104,61.1
1104,61.4
1104,62.7
1104,64.7
1104,65.7
1104,69.9
1127,67.8
1127,69.1
1127,70.9
1189,56.7
1197,61.9
1197,68.6
1198,63.7
1198,66.9
1198,67.7
1198,68.8
1198,69.1
1198,70.1
1198,70.8
1198,71.3
1198,71.4
1205,54
1205,58.1
1205,60.6
1215,54.8
1215,68.7
1230,56.8
1230,57.6
1230,59.1
1230,60.4
1230,60.4
1230,60.9
1230,60.9
1230,61.5
1230,61.5
1230,63.8
1236,67
1236,69.3
1236,70
1236,70.3
1236,71.3
1236,73.3
1236,73.5
1238,64.6
1246,64.1
1279,59
1279,63.1
1289,68.2
1289,73
1289,73.3
1289,75.3
1289,76.7
1289,77.4
1289,77.4
1289,77.5
1308,71.4
1308,71.8
1308,73.1
1311,71.3
1311,72.4
1311,78.2
1448,60.3
1456,69.1
1456,71.4
1456,72.9
1456,73.5
1466,61.6
1466,66.2
1469,70.1
1469,72
1492,72.5
1492,74.3
1492,78
1492,81.8
1492,84.2
1492,85.4
1563,70.6
1563,73.3
1563,74.3
1563,76
1595,63.8
1595,66.9
1595,66.9
1654,80.1
1654,83.9
1673,76.9
1821,77.7
1821,80
1857,79
1857,80.8
1857,89.3
1928,79.8
